country,year,sex,age_group,suicide_rates
Niger,2016,Female,All Ages,3.31
Turkey,2016,Male,All Ages,3.31
Poland,2016,Female,All Ages,3.36
Madagascar,2016,Female,All Ages,3.37
Philippines,2016,Male,All Ages,3.37
Bangladesh,2016,Both sexes,All Ages,3.39
Laos,2016,Female,All Ages,3.42
Chile,2016,Female,All Ages,3.42
Jamaica,2016,Male,All Ages,3.43
Slovakia,2016,Female,All Ages,3.43
Chad,2016,Female,All Ages,3.5
Georgia,2016,Female,All Ages,3.5
Zambia,2016,Female,All Ages,3.57
Bahamas,2016,Both sexes,All Ages,3.57
Timor-Leste,2016,Both sexes,All Ages,3.6
Afghanistan,2016,Female,All Ages,3.61
Venezuela,2016,Male,All Ages,3.62
Burundi,2016,Female,All Ages,3.64
Liberia,2016,Female,All Ages,3.65
South Sudan,2016,Both sexes,All Ages,3.65
Nigeria,2016,Both sexes,All Ages,3.66
Indonesia,2016,Male,All Ages,3.66
Kyrgyzstan,2016,Female,All Ages,3.66
Lebanon,2016,Male,All Ages,3.69
Somalia,2016,Female,All Ages,3.85
Sudan,2016,Both sexes,All Ages,3.86
Peru,2016,Male,All Ages,3.86
Comoros,2016,Female,All Ages,3.87
Mauritania,2016,Male,All Ages,3.88
Burkina Faso,2016,Female,All Ages,3.92
Kuwait,2016,Male,All Ages,3.94
Benin,2016,Female,All Ages,3.96
Azerbaijan,2016,Both sexes,All Ages,3.99
Slovenia,2016,Male,All Ages,30.6
Russia,2016,Both sexes,All Ages,30.99
Montenegro,2016,Male,All Ages,31.11
Lithuania,2016,Both sexes,All Ages,32.77
Eswatini,2016,Both sexes,All Ages,32.84
Uruguay,2016,Male,All Ages,33.52
Mongolia,2016,Male,All Ages,34.32
Lesotho,2016,Female,All Ages,36.04
Kazakhstan,2016,Male,All Ages,36.57
Latvia,2016,Male,All Ages,36.67
Suriname,2016,Male,All Ages,37.13
Guyana,2016,Both sexes,All Ages,37.9
South Korea,2016,Male,All Ages,38.32
Ukraine,2016,Male,All Ages,38.48
South Africa,2016,Male,All Ages,39.2
Afghanistan,2016,Both sexes,All Ages,4.01
Congo,2016,Female,All Ages,4.02
Ireland,2016,Female,All Ages,4.03
Iraq,2016,Both sexes,All Ages,4.04
Spain,2016,Female,All Ages,4.08
UK,2016,Female,All Ages,4.08
Guinea-Bissau,2016,Female,All Ages,4.11
Tonga,2016,Both sexes,All Ages,4.11
Mali,2016,Both sexes,All Ages,4.21
Trinidad and Tobago,2016,Female,All Ages,4.23
Colombia,2016,Both sexes,All Ages,4.23
Tanzania,2016,Both sexes,All Ages,4.24
Papua New Guinea,2016,Male,All Ages,4.25
Tunisia,2016,Male,All Ages,4.27
Tajikistan,2016,Both sexes,All Ages,4.29
Egypt,2016,Male,All Ages,4.31
Ecuador,2016,Female,All Ages,4.32
Togo,2016,Female,All Ages,4.33
Nicaragua,2016,Both sexes,All Ages,4.35
Yemen,2016,Female,All Ages,4.38
Afghanistan,2016,Male,All Ages,4.39
Brunei,2016,Male,All Ages,4.43
Bolivia,2016,Female,All Ages,4.46
Bulgaria,2016,Female,All Ages,4.46
Bhutan,2016,Both sexes,All Ages,4.47
Liberia,2016,Both sexes,All Ages,4.48
Bosnia and Herzegovina,2016,Female,All Ages,4.48
Pakistan,2016,Female,All Ages,4.5
Cameroon,2016,Female,All Ages,4.52
Sierra Leone,2016,Female,All Ages,4.54
Namibia,2016,Female,All Ages,4.55
Viet Nam,2016,Female,All Ages,4.56
Maldives,2016,Male,All Ages,4.62
Cyprus,2016,Both sexes,All Ages,4.63
Iceland,2016,Female,All Ages,4.64
Greece,2016,Both sexes,All Ages,4.67
Albania,2016,Both sexes,All Ages,4.69
Cape Verde,2016,Female,All Ages,4.7
North Macedonia,2016,Female,All Ages,4.71
Oman,2016,Both sexes,All Ages,4.72
Uganda,2016,Both sexes,All Ages,4.74
Moldova,2016,Female,All Ages,4.74
Gambia,2016,Both sexes,All Ages,4.9
Sudan,2016,Male,All Ages,4.93
Libya,2016,Both sexes,All Ages,4.95
Micronesia,2016,Male,All Ages,41.45
Belarus,2016,Male,All Ages,42.3
Czechia,2016,Female,All Ages,5.04
Bangladesh,2016,Male,All Ages,5.05
Malaysia,2016,Both sexes,All Ages,5.06
Guinea,2016,Female,All Ages,5.07
Cambodia,2016,Both sexes,All Ages,5.07
Morocco,2016,Female,All Ages,5.11
Timor-Leste,2016,Male,All Ages,5.13
Portugal,2016,Female,All Ages,5.19
Israel,2016,Both sexes,All Ages,5.2
Mali,2016,Male,All Ages,5.27
Nigeria,2016,Male,All Ages,5.28
Niger,2016,Both sexes,All Ages,5.29
Paraguay,2016,Both sexes,All Ages,5.29
Liberia,2016,Male,All Ages,5.3
Myanmar,2016,Male,All Ages,5.34
South Sudan,2016,Male,All Ages,5.35
Tonga,2016,Male,All Ages,5.35
Central African Republic,2016,Female,All Ages,5.36
Kenya,2016,Both sexes,All Ages,5.43
Eritrea,2016,Female,All Ages,5.44
Cuba,2016,Female,All Ages,5.44
Ethiopia,2016,Both sexes,All Ages,5.45
Tajikistan,2016,Male,All Ages,5.48
Comoros,2016,Both sexes,All Ages,5.49
Madagascar,2016,Both sexes,All Ages,5.51
Panama,2016,Male,All Ages,5.52
Mexico,2016,Both sexes,All Ages,5.56
Laos,2016,Both sexes,All Ages,5.59
Mozambique,2016,Female,All Ages,5.61
Rwanda,2016,Both sexes,All Ages,5.66
Uzbekistan,2016,Female,All Ages,5.67
Yemen,2016,Both sexes,All Ages,5.71
Guatemala,2016,Both sexes,All Ages,5.71
Armenia,2016,Both sexes,All Ages,5.71
Iraq,2016,Male,All Ages,5.72
Fiji,2016,Female,All Ages,5.72
El Salvador,2016,Both sexes,All Ages,5.72
Malta,2016,Both sexes,All Ages,5.81
Belize,2016,Both sexes,All Ages,5.84
UAE,2016,Both sexes,All Ages,5.95
Brazil,2016,Both sexes,All Ages,5.99
Kiribati,2016,Male,All Ages,50.5
Russia,2016,Male,All Ages,54.44
Guyana,2016,Male,All Ages,59.32
Lithuania,2016,Male,All Ages,59.91
Malawi,2016,Both sexes,All Ages,6.07
Qatar,2016,Both sexes,All Ages,6.07
Denmark,2016,Female,All Ages,6.11
Bhutan,2016,Male,All Ages,6.15
Sierra Leone,2016,Both sexes,All Ages,6.15
Djibouti,2016,Female,All Ages,6.19
Mongolia,2016,Female,All Ages,6.19
Estonia,2016,Female,All Ages,6.2
Turkmenistan,2016,Both sexes,All Ages,6.2
Canada,2016,Female,All Ages,6.21
Bahamas,2016,Male,All Ages,6.22
Iran,2016,Both sexes,All Ages,6.22
Angola,2016,Both sexes,All Ages,6.23
Senegal,2016,Both sexes,All Ages,6.26
Albania,2016,Male,All Ages,6.27
New Zealand,2016,Female,All Ages,6.3
China,2016,Female,All Ages,6.31
Saudi Arabia,2016,Both sexes,All Ages,6.34
Dominican Republic,2016,Both sexes,All Ages,6.36
Luxembourg,2016,Female,All Ages,6.36
Australia,2016,Female,All Ages,6.37
Burundi,2016,Both sexes,All Ages,6.41
Azerbaijan,2016,Male,All Ages,6.41
Tanzania,2016,Male,All Ages,6.43
Singapore,2016,Female,All Ages,6.44
DRC,2016,Both sexes,All Ages,6.53
Sri Lanka,2016,Female,All Ages,6.56
Italy,2016,Both sexes,All Ages,6.57
Ukraine,2016,Female,All Ages,6.59
Oman,2016,Male,All Ages,6.6
Bolivia,2016,Both sexes,All Ages,6.63
Chad,2016,Both sexes,All Ages,6.65
Gambia,2016,Male,All Ages,6.7
Equatorial Guinea,2016,Female,All Ages,6.71
Eswatini,2016,Female,All Ages,6.72
Congo,2016,Both sexes,All Ages,6.74
Samoa,2016,Female,All Ages,6.81
Libya,2016,Male,All Ages,6.84
Germany,2016,Female,All Ages,6.84
Colombia,2016,Male,All Ages,6.92
Nicaragua,2016,Male,All Ages,6.95
USA,2016,Female,All Ages,6.95
Finland,2016,Female,All Ages,6.98
Eswatini,2016,Male,All Ages,60.65
Yemen,2016,Male,All Ages,7.02
Comoros,2016,Male,All Ages,7.08
Guinea,2016,Both sexes,All Ages,7.09
Morocco,2016,Both sexes,All Ages,7.2
Ghana,2016,Both sexes,All Ages,7.2
Niger,2016,Male,All Ages,7.25
UAE,2016,Male,All Ages,7.29
Guinea-Bissau,2016,Both sexes,All Ages,7.31
Cambodia,2016,Male,All Ages,7.36
Qatar,2016,Male,All Ages,7.41
Saint Lucia,2016,Both sexes,All Ages,7.41
Vanuatu,2016,Female,All Ages,7.5
Slovenia,2016,Female,All Ages,7.63
Madagascar,2016,Male,All Ages,7.66
Bahrain,2016,Both sexes,All Ages,7.66
Costa Rica,2016,Both sexes,All Ages,7.66
Paraguay,2016,Male,All Ages,7.68
Viet Nam,2016,Both sexes,All Ages,7.69
Austria,2016,Female,All Ages,7.73
Laos,2016,Male,All Ages,7.74
Malaysia,2016,Male,All Ages,7.75
Botswana,2016,Female,All Ages,7.76
Sierra Leone,2016,Male,All Ages,7.77
Uganda,2016,Male,All Ages,7.78
Ethiopia,2016,Male,All Ages,7.78
Kazakhstan,2016,Female,All Ages,7.8
Croatia,2016,Female,All Ages,7.82
Burkina Faso,2016,Both sexes,All Ages,7.84
Spain,2016,Both sexes,All Ages,7.84
Greece,2016,Male,All Ages,7.89
Somalia,2016,Both sexes,All Ages,7.91
France,2016,Female,All Ages,7.96
Cyprus,2016,Male,All Ages,8.01
Seychelles,2016,Both sexes,All Ages,8.02
Benin,2016,Both sexes,All Ages,8.03
Netherlands,2016,Female,All Ages,8.03
Mauritius,2016,Both sexes,All Ages,8.09
Kenya,2016,Male,All Ages,8.1
Haiti,2016,Female,All Ages,8.15
China,2016,Both sexes,All Ages,8.16
Rwanda,2016,Male,All Ages,8.21
Latvia,2016,Female,All Ages,8.21
Argentina,2016,Both sexes,All Ages,8.27
Israel,2016,Male,All Ages,8.38
Belarus,2016,Female,All Ages,8.43
Serbia,2016,Female,All Ages,8.43
Switzerland,2016,Female,All Ages,8.43
Zambia,2016,Both sexes,All Ages,8.46
UK,2016,Both sexes,All Ages,8.48
North Korea,2016,Female,All Ages,8.49
Thailand,2016,Both sexes,All Ages,8.5
Nepal,2016,Both sexes,All Ages,8.54
Kyrgyzstan,2016,Both sexes,All Ages,8.62
Norway,2016,Female,All Ages,8.62
Guatemala,2016,Male,All Ages,8.68
Bolivia,2016,Male,All Ages,8.79
Ecuador,2016,Both sexes,All Ages,8.96
Lesotho,2016,Both sexes,All Ages,87
Pakistan,2016,Both sexes,All Ages,9.09
Singapore,2016,Both sexes,All Ages,9.09
Uzbekistan,2016,Both sexes,All Ages,9.14
Mexico,2016,Male,All Ages,9.16
Gabon,2016,Both sexes,All Ages,9.2
Iran,2016,Male,All Ages,9.2
Cameroon,2016,Both sexes,All Ages,9.22
Burundi,2016,Male,All Ages,9.23
Armenia,2016,Male,All Ages,9.23
Kiribati,2016,Female,All Ages,9.25
North Macedonia,2016,Both sexes,All Ages,9.25
Equatorial Guinea,2016,Both sexes,All Ages,9.29
Guinea,2016,Male,All Ages,9.29
Hungary,2016,Female,All Ages,9.29
Togo,2016,Both sexes,All Ages,9.31
Morocco,2016,Male,All Ages,9.32
Djibouti,2016,Both sexes,All Ages,9.32
Malta,2016,Male,All Ages,9.36
Brazil,2016,Male,All Ages,9.41
Fiji,2016,Both sexes,All Ages,9.42
Senegal,2016,Male,All Ages,9.45
Saudi Arabia,2016,Male,All Ages,9.46
Congo,2016,Male,All Ages,9.47
Turkmenistan,2016,Male,All Ages,9.51
Uruguay,2016,Female,All Ages,9.55
Lithuania,2016,Female,All Ages,9.56
Côte d’Ivoire,2016,Both sexes,All Ages,9.57
El Salvador,2016,Male,All Ages,9.59
Sweden,2016,Female,All Ages,9.61
Bulgaria,2016,Both sexes,All Ages,9.65
Chad,2016,Male,All Ages,9.81
Haiti,2016,Both sexes,All Ages,9.82
Trinidad and Tobago,2016,Both sexes,All Ages,9.83
China,2016,Male,All Ages,9.9
Angola,2016,Male,All Ages,9.96
Chile,2016,Both sexes,All Ages,9.99
Antigua and Barbuda,2015,Male,All Ages,0
Barbados,2015,Female,All Ages,0.31
Antigua and Barbuda,2015,Both sexes,All Ages,0.44
Grenada,2015,Female,All Ages,0.51
Barbados,2015,Both sexes,All Ages,0.6
Jordan,2015,Female,All Ages,0.68
Grenada,2015,Both sexes,All Ages,0.7
Syria,2015,Female,All Ages,0.71
Brunei,2015,Female,All Ages,0.73
Kuwait,2015,Female,All Ages,0.74
Venezuela,2015,Female,All Ages,0.77
Sao Tome and Principe,2015,Female,All Ages,0.78
Maldives,2015,Female,All Ages,0.79
Honduras,2015,Female,All Ages,0.82
Saint Vincent and the Grenadines,2015,Female,All Ages,0.83
Antigua and Barbuda,2015,Female,All Ages,0.85
Grenada,2015,Male,All Ages,0.89
Barbados,2015,Male,All Ages,0.92
Jamaica,2015,Female,All Ages,1.05
Panama,2015,Female,All Ages,1.06
Philippines,2015,Female,All Ages,1.07
Indonesia,2015,Female,All Ages,1.12
Bahamas,2015,Female,All Ages,1.13
Oman,2015,Female,All Ages,1.2
Myanmar,2015,Female,All Ages,1.21
Turkey,2015,Female,All Ages,1.28
Belize,2015,Female,All Ages,1.42
Ghana,2015,Female,All Ages,1.45
Peru,2015,Female,All Ages,1.45
Sao Tome and Principe,2015,Both sexes,All Ages,1.46
Jordan,2015,Both sexes,All Ages,1.46
Seychelles,2015,Female,All Ages,1.48
Papua New Guinea,2015,Female,All Ages,1.61
Azerbaijan,2015,Female,All Ages,1.61
Uganda,2015,Female,All Ages,1.69
Lebanon,2015,Female,All Ages,1.74
Syria,2015,Both sexes,All Ages,1.74
Saint Lucia,2015,Female,All Ages,1.76
Bangladesh,2015,Female,All Ages,1.79
Colombia,2015,Female,All Ages,1.87
Qatar,2015,Female,All Ages,1.88
Brunei,2015,Both sexes,All Ages,1.88
Solomon Islands,2015,Female,All Ages,1.94
Tunisia,2015,Female,All Ages,1.95
South Sudan,2015,Female,All Ages,1.95
Timor-Leste,2015,Female,All Ages,1.97
Tanzania,2015,Female,All Ages,1.98
Greece,2015,Female,All Ages,1.98
Algeria,2015,Female,All Ages,1.99
Côte d’Ivoire,2015,Both sexes,All Ages,10
Chad,2015,Male,All Ages,10.03
Haiti,2015,Both sexes,All Ages,10.04
Trinidad and Tobago,2015,Both sexes,All Ages,10.2
Malawi,2015,Male,All Ages,10.34
Dominican Republic,2015,Male,All Ages,10.38
DRC,2015,Male,All Ages,10.4
Bahrain,2015,Male,All Ages,10.43
Angola,2015,Male,All Ages,10.46
North Korea,2015,Both sexes,All Ages,10.5
Belize,2015,Male,All Ages,10.53
Georgia,2015,Both sexes,All Ages,10.53
Guinea-Bissau,2015,Male,All Ages,10.54
Bosnia and Herzegovina,2015,Both sexes,All Ages,10.71
India,2015,Female,All Ages,10.76
Viet Nam,2015,Male,All Ages,10.84
Italy,2015,Male,All Ages,10.88
Denmark,2015,Both sexes,All Ages,10.93
Montenegro,2015,Female,All Ages,10.95
Russia,2015,Female,All Ages,11.02
Costa Rica,2015,Male,All Ages,11.19
Japan,2015,Female,All Ages,11.43
Romania,2015,Both sexes,All Ages,11.51
Suriname,2015,Female,All Ages,11.58
Haiti,2015,Male,All Ages,11.6
Malta,2015,Male,All Ages,11.61
Djibouti,2015,Male,All Ages,11.63
Namibia,2015,Both sexes,All Ages,11.64
Eritrea,2015,Both sexes,All Ages,11.65
Belgium,2015,Female,All Ages,11.66
New Zealand,2015,Both sexes,All Ages,11.72
Netherlands,2015,Both sexes,All Ages,11.78
Spain,2015,Male,All Ages,11.81
Singapore,2015,Male,All Ages,11.88
Equatorial Guinea,2015,Male,All Ages,11.92
Burkina Faso,2015,Male,All Ages,11.93
Lithuania,2015,Female,All Ages,11.94
Somalia,2015,Male,All Ages,12.09
Mauritius,2015,Male,All Ages,12.13
Micronesia,2015,Female,All Ages,12.15
Luxembourg,2015,Both sexes,All Ages,12.17
Benin,2015,Male,All Ages,12.18
India,2015,Both sexes,All Ages,12.27
El Salvador,2015,Male,All Ages,12.3
Slovakia,2015,Both sexes,All Ages,12.41
North Korea,2015,Male,All Ages,12.45
Norway,2015,Both sexes,All Ages,12.46
Zimbabwe,2015,Female,All Ages,12.63
Samoa,2015,Both sexes,All Ages,12.66
Uzbekistan,2015,Male,All Ages,12.68
Fiji,2015,Male,All Ages,12.95
Canada,2015,Both sexes,All Ages,12.99
Ghana,2015,Male,All Ages,13.02
Portugal,2015,Both sexes,All Ages,13.21
Australia,2015,Both sexes,All Ages,13.22
Pakistan,2015,Male,All Ages,13.23
Germany,2015,Both sexes,All Ages,13.27
Ecuador,2015,Male,All Ages,13.28
Thailand,2015,Male,All Ages,13.32
UK,2015,Male,All Ages,13.42
Czechia,2015,Both sexes,All Ages,13.57
Argentina,2015,Male,All Ages,13.59
India,2015,Male,All Ages,13.67
North Macedonia,2015,Male,All Ages,13.68
Zambia,2015,Male,All Ages,13.73
Mozambique,2015,Both sexes,All Ages,13.91
Finland,2015,Both sexes,All Ages,14.03
Cuba,2015,Both sexes,All Ages,14.03
Cameroon,2015,Male,All Ages,14.14
Seychelles,2015,Male,All Ages,14.19
Iceland,2015,Both sexes,All Ages,14.26
USA,2015,Both sexes,All Ages,14.4
Cape Verde,2015,Both sexes,All Ages,14.41
Central African Republic,2015,Both sexes,All Ages,14.44
Denmark,2015,Male,All Ages,14.69
Ireland,2015,Male,All Ages,14.69
Togo,2015,Male,All Ages,14.86
Switzerland,2015,Both sexes,All Ages,14.96
Lesotho,2015,Male,All Ages,147.3
Sri Lanka,2015,Both sexes,All Ages,15.14
Solomon Islands,2015,Both sexes,All Ages,15.16
Nepal,2015,Male,All Ages,15.44
Bulgaria,2015,Male,All Ages,15.51
Netherlands,2015,Male,All Ages,15.69
Sweden,2015,Both sexes,All Ages,15.73
Saint Lucia,2015,Male,All Ages,15.75
France,2015,Both sexes,All Ages,15.84
Poland,2015,Both sexes,All Ages,15.85
Estonia,2015,Both sexes,All Ages,15.89
Gabon,2015,Male,All Ages,15.99
Austria,2015,Both sexes,All Ages,16
Chile,2015,Male,All Ages,16
Kyrgyzstan,2015,Male,All Ages,16.06
Moldova,2015,Both sexes,All Ages,16.15
Norway,2015,Male,All Ages,16.16
Guyana,2015,Female,All Ages,16.19
Trinidad and Tobago,2015,Male,All Ages,16.2
Serbia,2015,Both sexes,All Ages,16.36
South Korea,2015,Female,All Ages,16.5
Côte d’Ivoire,2015,Male,All Ages,16.55
Luxembourg,2015,Male,All Ages,16.6
Bosnia and Herzegovina,2015,Male,All Ages,17.04
New Zealand,2015,Male,All Ages,17.1
Croatia,2015,Both sexes,All Ages,17.61
Eritrea,2015,Male,All Ages,17.78
Zimbabwe,2015,Both sexes,All Ages,17.96
Georgia,2015,Male,All Ages,18.12
Vanuatu,2015,Both sexes,All Ages,18.17
Samoa,2015,Male,All Ages,18.19
Namibia,2015,Male,All Ages,18.42
Belgium,2015,Both sexes,All Ages,18.6
Uruguay,2015,Both sexes,All Ages,18.64
Botswana,2015,Both sexes,All Ages,19.05
Japan,2015,Both sexes,All Ages,19.13
Portugal,2015,Male,All Ages,19.21
Canada,2015,Male,All Ages,19.24
Germany,2015,Male,All Ages,19.47
Australia,2015,Male,All Ages,19.74
Hungary,2015,Both sexes,All Ages,19.94
Romania,2015,Male,All Ages,19.95
Nigeria,2015,Female,All Ages,2.02
Israel,2015,Female,All Ages,2.07
Cyprus,2015,Female,All Ages,2.1
Sao Tome and Principe,2015,Male,All Ages,2.14
Malawi,2015,Female,All Ages,2.15
Egypt,2015,Female,All Ages,2.17
Malaysia,2015,Female,All Ages,2.17
El Salvador,2015,Female,All Ages,2.19
Mauritania,2015,Female,All Ages,2.2
Jamaica,2015,Both sexes,All Ages,2.2
Jordan,2015,Male,All Ages,2.22
Nicaragua,2015,Female,All Ages,2.23
Venezuela,2015,Both sexes,All Ages,2.25
Turkey,2015,Both sexes,All Ages,2.26
Philippines,2015,Both sexes,All Ages,2.27
Costa Rica,2015,Female,All Ages,2.28
Saudi Arabia,2015,Female,All Ages,2.29
Mexico,2015,Female,All Ages,2.3
Dominican Republic,2015,Female,All Ages,2.35
Iraq,2015,Female,All Ages,2.36
Indonesia,2015,Both sexes,All Ages,2.36
Bahrain,2015,Female,All Ages,2.49
Angola,2015,Female,All Ages,2.56
Kuwait,2015,Both sexes,All Ages,2.56
Bhutan,2015,Female,All Ages,2.58
Nepal,2015,Female,All Ages,2.65
Algeria,2015,Both sexes,All Ages,2.68
Peru,2015,Both sexes,All Ages,2.71
Malta,2015,Female,All Ages,2.73
Sudan,2015,Female,All Ages,2.76
Syria,2015,Male,All Ages,2.76
Brazil,2015,Female,All Ages,2.76
Lebanon,2015,Both sexes,All Ages,2.79
Maldives,2015,Both sexes,All Ages,2.79
DRC,2015,Female,All Ages,2.84
Guatemala,2015,Female,All Ages,2.88
Cambodia,2015,Female,All Ages,2.89
Tajikistan,2015,Female,All Ages,2.89
Panama,2015,Both sexes,All Ages,2.9
Brunei,2015,Male,All Ages,2.93
Kenya,2015,Female,All Ages,2.94
Papua New Guinea,2015,Both sexes,All Ages,2.95
Mongolia,2015,Both sexes,All Ages,20.01
Switzerland,2015,Male,All Ages,20.54
Montenegro,2015,Both sexes,All Ages,20.72
Slovenia,2015,Both sexes,All Ages,21.04
Latvia,2015,Both sexes,All Ages,21.6
Ukraine,2015,Both sexes,All Ages,21.62
Finland,2015,Male,All Ages,21.67
Sweden,2015,Male,All Ages,21.82
Slovakia,2015,Male,All Ages,21.92
USA,2015,Male,All Ages,22.19
Mozambique,2015,Male,All Ages,22.43
Czechia,2015,Male,All Ages,22.47
Iceland,2015,Male,All Ages,22.51
Cuba,2015,Male,All Ages,22.54
Central African Republic,2015,Male,All Ages,23.13
Kazakhstan,2015,Both sexes,All Ages,23.24
France,2015,Male,All Ages,23.71
Zimbabwe,2015,Male,All Ages,23.83
Cape Verde,2015,Male,All Ages,23.99
Sri Lanka,2015,Male,All Ages,24.21
Belarus,2015,Both sexes,All Ages,24.33
South Africa,2015,Both sexes,All Ages,24.52
Serbia,2015,Male,All Ages,24.56
Austria,2015,Male,All Ages,24.75
Suriname,2015,Both sexes,All Ages,24.76
Belgium,2015,Male,All Ages,25.77
Croatia,2015,Male,All Ages,26.72
Micronesia,2015,Both sexes,All Ages,26.98
Japan,2015,Male,All Ages,27.2
Moldova,2015,Male,All Ages,27.76
Estonia,2015,Male,All Ages,27.87
Solomon Islands,2015,Male,All Ages,27.95
South Korea,2015,Both sexes,All Ages,28.05
Vanuatu,2015,Male,All Ages,28.34
Poland,2015,Male,All Ages,28.4
Kiribati,2015,Both sexes,All Ages,29.73
Thailand,2015,Female,All Ages,3
UAE,2015,Female,All Ages,3.01
Mauritania,2015,Both sexes,All Ages,3.03
Gabon,2015,Female,All Ages,3.05
Tonga,2015,Female,All Ages,3.06
Libya,2015,Female,All Ages,3.13
Tunisia,2015,Both sexes,All Ages,3.14
Albania,2015,Female,All Ages,3.17
Ethiopia,2015,Female,All Ages,3.17
Myanmar,2015,Both sexes,All Ages,3.18
Paraguay,2015,Female,All Ages,3.19
Mali,2015,Female,All Ages,3.24
Turkmenistan,2015,Female,All Ages,3.24
Saint Vincent and the Grenadines,2015,Both sexes,All Ages,3.25
Argentina,2015,Female,All Ages,3.27
Iran,2015,Female,All Ages,3.27
Egypt,2015,Both sexes,All Ages,3.28
Gambia,2015,Female,All Ages,3.28
Rwanda,2015,Female,All Ages,3.28
Turkey,2015,Male,All Ages,3.28
Côte d’Ivoire,2015,Female,All Ages,3.3
Senegal,2015,Female,All Ages,3.34
Niger,2015,Female,All Ages,3.35
Algeria,2015,Male,All Ages,3.36
Madagascar,2015,Female,All Ages,3.36
Jamaica,2015,Male,All Ages,3.37
Bangladesh,2015,Both sexes,All Ages,3.41
Slovakia,2015,Female,All Ages,3.43
Laos,2015,Female,All Ages,3.45
Bahamas,2015,Both sexes,All Ages,3.46
Philippines,2015,Male,All Ages,3.46
Timor-Leste,2015,Both sexes,All Ages,3.51
Romania,2015,Female,All Ages,3.51
Chad,2015,Female,All Ages,3.54
Afghanistan,2015,Female,All Ages,3.57
Indonesia,2015,Male,All Ages,3.58
South Sudan,2015,Both sexes,All Ages,3.59
Georgia,2015,Female,All Ages,3.59
Italy,2015,Female,All Ages,3.59
Liberia,2015,Female,All Ages,3.66
Nigeria,2015,Both sexes,All Ages,3.69
Armenia,2015,Female,All Ages,3.71
Venezuela,2015,Male,All Ages,3.75
Burundi,2015,Female,All Ages,3.77
Zambia,2015,Female,All Ages,3.81
Mauritius,2015,Female,All Ages,3.82
Lebanon,2015,Male,All Ages,3.83
Kuwait,2015,Male,All Ages,3.83
Mauritania,2015,Male,All Ages,3.85
Kyrgyzstan,2015,Female,All Ages,3.85
Sudan,2015,Both sexes,All Ages,3.88
Comoros,2015,Female,All Ages,3.9
Somalia,2015,Female,All Ages,3.91
Benin,2015,Female,All Ages,3.97
Afghanistan,2015,Both sexes,All Ages,3.97
Peru,2015,Male,All Ages,3.97
Uruguay,2015,Male,All Ages,30.39
Botswana,2015,Male,All Ages,30.59
Montenegro,2015,Male,All Ages,30.71
Hungary,2015,Male,All Ages,31.03
Russia,2015,Both sexes,All Ages,32.05
Slovenia,2015,Male,All Ages,33.29
Mongolia,2015,Male,All Ages,33.91
Lithuania,2015,Both sexes,All Ages,34.86
Eswatini,2015,Both sexes,All Ages,35.07
Latvia,2015,Male,All Ages,37.21
Guyana,2015,Both sexes,All Ages,37.33
Suriname,2015,Male,All Ages,37.78
Ukraine,2015,Male,All Ages,38.91
Lesotho,2015,Female,All Ages,39.3
Kazakhstan,2015,Male,All Ages,39.32
South Africa,2015,Male,All Ages,39.51
South Korea,2015,Male,All Ages,39.55
Honduras,2015,Both sexes,All Ages,4.02
Burkina Faso,2015,Female,All Ages,4.03
Ireland,2015,Female,All Ages,4.03
Poland,2015,Female,All Ages,4.05
Azerbaijan,2015,Both sexes,All Ages,4.07
Iraq,2015,Both sexes,All Ages,4.07
Guinea-Bissau,2015,Female,All Ages,4.12
Spain,2015,Female,All Ages,4.12
Tajikistan,2015,Both sexes,All Ages,4.13
Colombia,2015,Both sexes,All Ages,4.13
Chile,2015,Female,All Ages,4.13
